code	name	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017
GM0493	Berkel en Rodenrijs	27	27	26	null	null	null	null	null	null	null	null	null	null	null
GM0495	Bleiswijk	28	28	28	null	null	null	null	null	null	null	null	null	null	null
GM0497	Bodegraven	26	26	26	27	27	27	27	null	null	null	null	null	null	null
GM0498	Drechterland	28	28	29	30	31	31	31	31	31	31	30	30	30	30
GM0499	Boskoop	26	26	26	26	27	27	28	28	28	27	null	null	null	null
GM0501	Brielle	29	30	30	31	31	31	32	33	32	32	32	31	32	31
GM0502	Capelle aan den IJssel	27	27	28	29	29	30	30	30	30	30	29	29	29	29
GM0503	Delft	23	24	24	25	25	25	25	25	25	24	24	24	24	24
GM0504	Dirksland	25	25	26	27	27	27	27	27	27	null	null	null	null	null
GM0505	Dordrecht	25	25	26	26	27	27	27	28	28	28	28	28	28	28
GM0511	Goedereede	27	27	27	27	27	27	28	28	28	null	null	null	null	null
GM0512	Gorinchem	24	24	24	25	25	26	26	27	27	27	27	28	28	28
GM0513	Gouda	25	25	26	26	27	27	27	28	28	28	28	28	28	28
GM0517	's-Gravendeel	28	28	28	null	null	null	null	null	null	null	null	null	null	null
GM0518	's-Gravenhage	23	23	23	24	24	25	25	25	25	25	25	25	25	26
GM0523	Hardinxveld-Giessendam	23	23	24	24	24	25	25	26	25	25	25	25	25	25
GM0529	Noorder-Koggenland	31	31	31	null	null	null	null	null	null	null	null	null	null	null
GM0530	Hellevoetsluis	29	29	30	31	31	31	31	32	31	31	31	31	31	31
GM0531	Hendrik-Ido-Ambacht	24	25	24	25	25	26	26	26	26	26	26	26	26	26
GM0532	Stede Broec	28	29	29	29	30	30	29	29	29	28	28	28	28	28
GM0534	Hillegom	27	27	28	28	29	29	29	30	29	29	29	29	30	30
GM0537	Katwijk	24	24	24	25	25	26	26	26	26	26	26	26	26	27
GM0542	Krimpen aan den IJssel	27	27	28	28	28	28	28	28	28	27	27	27	27	27
GM0545	Leerdam	25	26	26	27	27	27	27	27	27	27	27	27	27	27
GM0546	Leiden	22	23	23	24	24	25	25	25	25	25	25	25	25	25
GM0547	Leiderdorp	27	28	28	29	29	29	30	30	30	30	30	30	30	30
GM0553	Lisse	26	27	28	28	28	29	29	29	29	29	29	29	29	29
GM0556	Maassluis	28	29	29	29	30	30	29	29	29	28	28	28	28	27
GM0558	Wester-Koggenland	27	28	28	null	null	null	null	null	null	null	null	null	null	null
GM0559	Middelharnis	26	27	27	28	28	28	28	29	29	null	null	null	null	null
GM0563	Moordrecht	26	26	27	27	28	28	null	null	null	null	null	null	null	null
GM0567	Nieuwerkerk aan den IJssel	27	28	29	29	30	30	null	null	null	null	null	null	null	null
GM0568	Bernisse	29	30	30	30	31	31	32	32	32	31	31	null	null	null
GM0569	Nieuwkoop	28	28	29	30	30	31	31	31	31	31	31	31	31	31
GM0571	Nieuw-Lekkerland	23	23	24	24	25	25	25	25	25	null	null	null	null	null
GM0575	Noordwijk	30	31	31	31	31	31	31	31	31	31	30	30	30	30
GM0576	Noordwijkerhout	29	29	29	29	30	30	30	31	30	30	30	30	30	30
GM0579	Oegstgeest	27	28	27	28	28	29	29	29	29	29	29	29	29	29
GM0580	Oostflakkee	28	28	29	29	30	30	31	32	31	null	null	null	null	null
GM0584	Oud-Beijerland	27	27	27	28	28	28	29	29	29	29	29	29	29	29
GM0585	Binnenmaas	31	31	31	30	30	31	31	31	30	30	30	30	30	30
GM0588	Korendijk	28	28	29	29	29	30	29	30	30	30	30	30	30	30
GM0589	Oudewater	26	26	26	26	27	27	28	28	29	28	29	29	29	29
GM0590	Papendrecht	27	27	27	27	27	28	28	28	28	28	28	28	28	28
GM0595	Reeuwijk	29	29	29	30	30	30	30	null	null	null	null	null	null	null
GM0597	Ridderkerk	28	29	29	29	30	30	30	30	29	29	29	29	29	29
GM0599	Rotterdam	22	23	23	23	24	24	24	25	25	24	25	25	25	25
GM0600	Rozenburg	28	28	28	28	29	29	29	null	null	null	null	null	null	null
GM0602	Rijnsburg	23	24	null	null	null	null	null	null	null	null	null	null	null	null
GM0603	Rijswijk	28	28	28	28	29	29	29	29	29	29	28	28	28	27
GM0604	Sassenheim	26	26	null	null	null	null	null	null	null	null	null	null	null	null
GM0606	Schiedam	24	25	25	26	26	27	27	28	27	27	27	27	27	27
GM0608	Schoonhoven	26	26	27	27	27	28	28	28	28	27	27	null	null	null
GM0610	Sliedrecht	25	25	25	25	25	25	26	26	25	25	25	25	25	26
GM0611	Cromstrijen	30	30	30	31	31	31	32	32	32	31	31	31	32	32
GM0612	Spijkenisse	27	28	28	29	30	30	31	31	31	31	31	null	null	null
GM0613	Albrandswaard	26	27	28	28	29	29	29	30	30	30	30	31	31	31
GM0614	Westvoorne	31	31	31	32	32	33	33	34	33	33	33	33	33	33
GM0617	Strijen	28	28	29	30	31	31	32	32	32	32	32	32	32	33
GM0619	Valkenburg	24	24	null	null	null	null	null	null	null	null	null	null	null	null
GM0620	Vianen	27	28	28	28	28	28	29	29	28	28	28	28	29	29
GM0622	Vlaardingen	26	26	27	27	27	28	28	28	28	27	27	27	27	27
GM0623	Vlist	27	28	28	28	28	29	29	29	29	29	29	null	null	null
GM0625	Voorhout	22	22	null	null	null	null	null	null	null	null	null	null	null	null
GM0626	Voorschoten	28	28	29	29	29	30	30	30	29	29	29	29	28	28
GM0627	Waddinxveen	27	27	28	28	28	29	29	29	29	29	29	29	28	28
GM0628	Warmond	29	30	null	null	null	null	null	null	null	null	null	null	null	null
GM0629	Wassenaar	30	30	30	30	30	31	31	31	31	30	30	30	30	30
GM0632	Woerden	25	26	26	27	27	27	28	28	28	28	28	28	28	28
GM0637	Zoetermeer	28	29	29	30	30	30	30	31	30	30	30	30	30	29
GM0638	Zoeterwoude	28	29	30	30	31	32	32	32	32	32	33	33	33	32
GM0642	Zwijndrecht	26	27	27	28	28	28	28	28	28	27	27	27	27	27
GM0643	Nederlek	27	27	28	28	29	29	30	30	30	30	30	null	null	null
GM0644	Ouderkerk	26	26	27	27	27	27	27	28	28	27	27	null	null	null
GM0645	Jacobswoude	30	30	30	31	31	null	null	null	null	null	null	null	null	null
GM0653	Gaasterlân-Sleat	26	27	27	27	28	28	28	29	29	29	null	null	null	null
GM0654	Borsele	26	27	27	27	28	28	29	29	29	29	29	29	30	30
GM0664	Goes	26	27	27	28	28	29	29	29	29	29	29	29	29	29
GM0668	West Maas en Waal	28	29	29	30	30	31	31	32	32	32	33	32	33	33
GM0677	Hulst	29	29	30	30	31	31	31	32	32	32	32	32	32	32
GM0678	Kapelle	26	27	27	27	28	28	28	28	28	28	29	29	29	29
GM0683	Wymbritseradiel	27	28	28	29	30	30	30	null	null	null	null	null	null	null
GM0687	Middelburg	27	27	27	27	28	28	28	28	28	28	28	28	28	28
GM0689	Giessenlanden	27	28	28	29	29	29	29	29	29	29	29	30	30	30
GM0693	Graafstroom	25	25	25	25	25	25	26	26	26	null	null	null	null	null
GM0694	Liesveld	25	25	26	26	26	26	27	27	27	null	null	null	null	null
GM0703	Reimerswaal	22	22	23	23	23	23	24	24	24	24	24	24	24	25
GM0707	Zederik	25	26	26	27	27	27	28	28	28	28	27	27	27	27
GM0710	Wûnseradiel	28	28	29	29	30	30	30	null	null	null	null	null	null	null
GM0715	Terneuzen	29	29	29	30	30	30	30	30	30	30	29	30	30	30
GM0716	Tholen	24	25	25	25	26	26	26	27	27	27	27	27	28	28
GM0717	Veere	29	29	30	30	30	31	31	31	30	30	30	30	30	30
GM0718	Vlissingen	27	28	28	28	28	29	29	29	28	28	28	28	28	28
GM0733	Lingewaal	28	28	28	29	29	29	30	31	30	30	31	30	31	31
GM0736	De Ronde Venen	27	28	29	29	30	30	30	31	31	31	31	32	32	32
GM0737	Tytsjerksteradiel	28	28	28	28	28	29	29	29	29	29	29	29	29	29
GM0738	Aalburg	23	23	24	24	24	25	25	26	26	27	27	27	27	27
GM0743	Asten	28	28	28	29	29	30	30	31	31	31	31	31	31	30
GM0744	Baarle-Nassau	31	31	32	32	32	33	32	32	31	31	31	31	30	30
GM0748	Bergen op Zoom	27	27	28	28	29	29	30	30	30	30	30	30	30	30
GM0753	Best	25	26	26	27	27	28	29	30	30	31	31	32	32	32
GM0755	Boekel	26	26	26	27	28	28	29	30	30	30	30	30	30	30
GM0756	Boxmeer	27	28	29	30	31	31	32	32	33	33	33	33	32	32
